mesh_id,snomed_id,snomed_term,confidence,mapping_method,frequency,entity_classes,corpora,snomed_active
D002806,278715001,Chondrodysplasia punctata,0.90,shared_cui,3,disease,BC5CDR,true
D002857,111070004,Chromium,0.90,shared_cui,3,chemical,BC5CDR,true
D003314,735247006,Corn oil,0.90,shared_cui,3,chemical,BioRED,true
D003316,15250008,Disorder of cornea,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D003323,50570003,Aneurysm of coronary vessels,0.90,shared_cui,3,disease,BC5CDR,true
D003545,5932006,Cysteine,0.90,shared_cui,3,chemical,BC5CDR,true
D003711,32693004,Demyelination,0.90,shared_cui,3,disease,BC5CDR,true
D003973,396020008,Diatrizoate,0.90,shared_cui,3,chemical,BC5CDR,true
D003992,395953008,Dibucaine,0.90,shared_cui,3,chemical,"BC5CDR,BioRED",true
D004053,387303009,Diethylpropion,0.90,shared_cui,3,chemical,BC5CDR,true
D004071,406759007,Digitalis glycoside,0.90,shared_cui,3,chemical,BC5CDR,true
D004128,725726004,N-nitrosodimethylamine,0.90,shared_cui,3,chemical,BC5CDR,true
D004204,26396009,Subluxation,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D004365,256191007,Storax,0.55,mrrel_rn,3,chemical,BC5CDR,true
D004533,372892004,Antidote,0.65,mrrel_rb,3,chemical,BioRED,true
D004617,55584005,Embolus,0.90,shared_cui,3,disease,BC5CDR,true
D004976,373536004,Ethacrynic acid,0.90,shared_cui,3,chemical,BC5CDR,true
D005097,254044004,Multiple congenital exostosis,0.90,shared_cui,3,disease,BioRED,true
D005117,29717002,Premature beats,0.90,shared_cui,3,disease,BC5CDR,true
D005148,111200005,Nodular elastosis with cysts and comedones,0.90,shared_cui,3,disease,BC5CDR,true
D005199,30575002,Fanconi's anemia,0.90,shared_cui,3,disease,BC5CDR,true
D005445,387573007,Flunitrazepam,0.90,shared_cui,3,chemical,BC5CDR,true
D005557,431510009,Formalin,0.90,shared_cui,3,chemical,"BC5CDR,BioRED",true
D006046,2309006,Gold,0.90,shared_cui,3,chemical,BC5CDR,true
D006073,90560007,Gout,0.90,shared_cui,3,disease,BC5CDR,true
D006099,45647009,Granuloma,0.90,shared_cui,3,disease,BC5CDR,true
D006152,42204005,Cyclic guanosine monophosphate,0.90,shared_cui,3,chemical,BC5CDR,true
D006177,4754008,Gynecomastia,0.90,shared_cui,3,disease,BC5CDR,true
D006222,400006008,Hamartoma,0.90,shared_cui,3,disease,BC5CDR,true
D006394,403977003,Angiosarcoma,0.90,shared_cui,3,disease,BC5CDR,true
D006486,39011001,Hemosiderosis,0.90,shared_cui,3,disease,BC5CDR,true
D006525,64572001,Disease,0.40,sty_fallback:Disease or Syndrome,3,disease,BC5CDR,true
D006620,127287001,Intertrochanteric fracture,0.90,shared_cui,3,disease,BC5CDR,true
D006628,399939002,Hirsutism,0.90,shared_cui,3,disease,BC5CDR,true
D006713,87332005,Homogentisic acid,0.90,shared_cui,3,chemical,BioRED,true
D006938,190773008,Hyperbetalipoproteinemia,0.90,shared_cui,3,disease,BioRED,true
D006962,91478007,Secondary hyperparathyroidism,0.90,shared_cui,3,disease,BC5CDR,true
D006978,123800009,Goldblatt hypertension,0.90,shared_cui,3,disease,BC5CDR,true
D007247,10114008,Female sterility,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D007294,72164009,Inositol,0.90,shared_cui,3,chemical,BC5CDR,true
D007372,49327004,Interferon,0.90,shared_cui,3,chemical,BC5CDR,true
D007414,126769007,Neoplasm of intestinal tract,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D007625,25792000,Kearns-Sayre syndrome,0.90,shared_cui,3,disease,BC5CDR,true
D007964,91454002,Pleocytosis,0.90,shared_cui,3,disease,BC5CDR,true
D008077,22244007,Low density lipoprotein,0.90,shared_cui,3,chemical,BioRED,true
D008178,7119001,Cutaneous lupus erythematosus,0.90,shared_cui,3,disease,BC5CDR,true
D008238,15698006,Lysergic acid diethylamide,0.90,shared_cui,3,chemical,BC5CDR,true
D008715,312184007,L-methionine,0.90,shared_cui,3,chemical,"BC5CDR,BioRED",true
D008728,387509007,Methotrimeprazine,0.90,shared_cui,3,chemical,BC5CDR,true
D008734,102657001,Vanylglycol,0.90,shared_cui,3,chemical,BC5CDR,true
D008770,372669002,Alkylating agent,0.65,mrrel_rb,3,chemical,BC5CDR,true
D008914,387272001,Minoxidil,0.90,shared_cui,3,chemical,BC5CDR,true
D008945,409712001,Mitral valve prolapse,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D008972,372799001,Molindone,0.90,shared_cui,3,chemical,BC5CDR,true
D009062,126797001,Neoplasm of mouth,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D009081,38795005,Sialidosis,0.90,shared_cui,3,disease,BioRED,true
D009408,45781009,Peripheral nerve entrapment syndrome,0.90,shared_cui,3,disease,BC5CDR,true
D009421,48777005,Cranioschisis,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D009567,387449001,Nitrazepam,0.90,shared_cui,3,chemical,BC5CDR,true
D009584,36012007,Nitrogen,0.90,shared_cui,3,chemical,"BC5CDR,BioRED",true
D009609,111132001,Nitrous oxide,0.90,shared_cui,3,chemical,BC5CDR,true
D009841,23243007,Oligonucleotide,0.90,shared_cui,3,chemical,BioRED,true
D009896,76976005,Optic atrophy,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D009916,371436007,Disorder of orbit proper,0.90,shared_cui,3,disease,BC5CDR,true
D009956,75116005,Ornithosis,0.90,shared_cui,3,disease,BC5CDR,true
D009999,128491006,Heterotopic ossification,0.90,shared_cui,3,disease,BioRED,true
D010130,259104006,p-Aminohippurate,0.90,shared_cui,3,chemical,BC5CDR,true
D010264,60389000,Paraplegia,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D010282,128474007,Parathyroid adenoma,0.90,shared_cui,3,disease,BioRED,true
D010488,155441006,Polyarteritis nodosa,0.90,shared_cui,3,disease,BC5CDR,true
D010490,23412002,Hemopericardium,0.90,shared_cui,3,disease,BC5CDR,true
D010518,41565005,Periodontitis,0.90,shared_cui,3,disease,BioRED,true
D010612,267102003,Sore throat,0.90,shared_cui,3,disease,BC5CDR,true
D010640,9663002,Mepazine,0.55,mrrel_rn,3,chemical,BC5CDR,true
D010661,190687004,Phenylketonuria,0.90,shared_cui,3,disease,BioRED,true
D011064,105590001,Substance,0.40,"sty_fallback:Nucleic Acid, Nucleoside, or Nucleotide",3,chemical,BC5CDR,true
D011070,372701006,Antiviral,0.65,mrrel_rb,3,chemical,BioRED,true
D011189,8631001,Potassium chloride,0.90,shared_cui,3,chemical,"BC5CDR,BioRED",true
D011655,59282003,Pulmonary embolism,0.90,shared_cui,3,disease,BC5CDR,true
D011665,91434003,Pulmonic valve regurgitation,0.90,shared_cui,3,disease,BC5CDR,true
D011760,1285522009,Pyrrolidone,0.90,shared_cui,3,chemical,"BC5CDR,BioRED",true
D011782,11538006,Tetraplegia,0.90,shared_cui,3,disease,BC5CDR,true
D012162,95695004,Degeneration of retina,0.90,shared_cui,3,disease,BioRED,true
D012266,16850006,Ribose,0.90,shared_cui,3,chemical,BC5CDR,true
D012563,48500005,Delusional disorder,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D012702,387102009,Pindolol,0.55,mrrel_rn,3,chemical,BioRED,true
D012852,36971009,Sinusitis,0.90,shared_cui,3,disease,BC5CDR,true
D013331,51200005,Strychnine,0.90,shared_cui,3,chemical,BC5CDR,true
D013373,585007,Substance P,0.90,shared_cui,3,chemical,BioRED,true
D013439,23217006,Arsenic compound,0.55,mrrel_rn,3,chemical,BioRED,true
D013482,27562008,Superoxide dismutase,0.90,shared_cui,3,chemical,BioRED,true
D013585,416209007,Synovitis,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D013657,264299001,Detergent,0.65,mrrel_rb,3,chemical,BC5CDR,true
D013835,259661002,Thiamine pyrophosphate,0.90,shared_cui,3,chemical,BC5CDR,true
D013866,387407006,Thioguanine,0.90,shared_cui,3,chemical,BC5CDR,true
D013936,3892007,Thymidine,0.90,shared_cui,3,chemical,BC5CDR,true
D013956,418416001,Antithyroid agent,0.90,shared_cui,3,chemical,BC5CDR,true
D013963,18220004,Thyroid hormone,0.90,shared_cui,3,chemical,BioRED,true
D013971,90739004,Thyrotoxicosis,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D014042,387186009,Tolazamide,0.90,shared_cui,3,chemical,BC5CDR,true
D014147,386858008,Tramadol,0.90,shared_cui,3,chemical,BC5CDR,true
D014233,16885006,Trimellitic acid,0.55,mrrel_rn,3,chemical,BioRED,true
D014262,111287006,Tricuspid valve regurgitation,0.90,shared_cui,3,disease,BC5CDR,true
D014516,126882009,Neoplasm of ureter,0.90,shared_cui,3,disease,BC5CDR,true
D014777,34014006,Viral disease,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D014883,64572001,Disease,0.40,sty_fallback:Pathologic Function,3,disease,"BC5CDR,BioRED",true
D014917,27836007,Pertussis,0.90,shared_cui,3,disease,BC5CDR,true
D014927,74390002,Wolff-Parkinson-White pattern,0.90,shared_cui,3,disease,BC5CDR,true
D015097,407312007,Enzyme inhibitor,0.65,mrrel_rb,3,chemical,BC5CDR,true
D015228,302870006,Hypertriglyceridemia,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D015354,246635007,Dim vision,0.90,shared_cui,3,disease,BC5CDR,true
D015427,703868004,Ischemia-reperfusion injury,0.90,shared_cui,3,disease,BC5CDR,true
D015647,418222008,Dopamine receptor agonist,0.65,mrrel_rb,3,chemical,BC5CDR,true
D015837,20425006,Vestibular disorder,0.90,shared_cui,3,disease,BC5CDR,true
D016534,27545003,Increased cardiac output,0.90,shared_cui,3,disease,BC5CDR,true
D016651,387095003,Lithium carbonate,0.90,shared_cui,3,chemical,BC5CDR,true
D016757,95281009,Sudden cardiac death,0.90,shared_cui,3,disease,BC5CDR,true
D016898,45754009,Interferon alfa,0.90,shared_cui,3,chemical,BC5CDR,true
D016912,126109000,Levonorgestrel,0.90,shared_cui,3,chemical,BC5CDR,true
D017256,424299003,Technetium (99m-Tc) sestamibi,0.90,shared_cui,3,chemical,BC5CDR,true
D017275,386862002,Isradipine,0.90,shared_cui,3,chemical,BC5CDR,true
D017402,255764006,Freon,0.90,shared_cui,3,chemical,BC5CDR,true
D017682,281092007,Stunned myocardium,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D018358,128928004,Neuroendocrine neoplasm,0.90,shared_cui,3,disease,BioRED,true
D018658,3098007,Rupture of interventricular septum,0.90,shared_cui,3,disease,BC5CDR,true
D018674,771351007,Substance with adrenergic receptor antagonist mechanism of action,0.90,shared_cui,3,chemical,BioRED,true
D018678,19581007,Cholinergic agent,0.90,shared_cui,3,chemical,BioRED,true
D019326,56014002,Hydroxyprogesterone-containing product,0.90,shared_cui,3,chemical,BioRED,true
D019337,129154003,Hematologic neoplasm,0.90,shared_cui,3,disease,BC5CDR,true
D019462,398665005,Vasovagal syncope,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D019805,387495008,Metyrosine,0.90,shared_cui,3,chemical,"BC5CDR,BioRED",true
D019813,88376000,Carcinogen,0.65,mrrel_rb,3,chemical,BC5CDR,true
D019830,372787008,Vasodilator,0.65,mrrel_rb,3,chemical,BC5CDR,true
D019888,373445001,Nelfinavir,0.90,shared_cui,3,chemical,BC5CDR,true
D019969,21647008,Amphetamine dependence,0.90,shared_cui,3,disease,BC5CDR,true
D020428,25690000,Femoral neuropathy,0.90,shared_cui,3,disease,BC5CDR,true
D020788,5619004,Bardet-Biedl syndrome,0.90,shared_cui,3,disease,BioRED,true
D020964,64572001,Disease,0.40,sty_fallback:Pathologic Function,3,disease,BC5CDR,true
D029424,13645005,Chronic obstructive pulmonary disease,0.90,shared_cui,3,disease,BC5CDR,true
D049912,254957009,Somatotroph adenoma,0.90,shared_cui,3,disease,BioRED,true
D054059,63739005,Coronary occlusion,0.90,shared_cui,3,disease,BC5CDR,true
D054138,64572001,Disease,0.40,sty_fallback:Pathologic Function,3,disease,BC5CDR,true
D055623,201101007,Actinic keratosis,0.90,shared_cui,3,disease,BioRED,true
D055752,254632001,Small cell carcinoma of lung,0.90,shared_cui,3,disease,BioRED,true
D058447,41652007,Pain in eye,0.90,shared_cui,3,disease,BC5CDR,true
D059265,73645008,Visceral pain,0.90,shared_cui,3,disease,BC5CDR,true
D059352,279069000,Musculoskeletal pain,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
D059373,53430007,Pain of breast,0.90,shared_cui,3,disease,BC5CDR,true
D064793,58694006,Teratogenesis,0.90,shared_cui,3,disease,BC5CDR,true
D065817,35045004,Microtia,0.90,shared_cui,3,disease,"BC5CDR,BioRED",true
C001803,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,"BC5CDR,BioRED",true
C003636,373266007,Anesthetic,0.65,mrrel_rb,2,chemical,"BC5CDR,BioRED",true
C006253,88376000,Carcinogen,0.65,mrrel_rb,2,chemical,BioRED,true
C006820,725571009,Bromperidol,0.90,shared_cui,2,chemical,BC5CDR,true
C008316,425977005,Pyrone,0.65,mrrel_rb,2,chemical,"BC5CDR,BioRED",true
C008514,259553003,Methyl xanthine,0.90,shared_cui,2,chemical,BC5CDR,true
C009265,404830004,Carbidopa- and levodopa-containing product,0.90,shared_cui,2,chemical,BC5CDR,true
C009695,372841007,Xylometazoline,0.90,shared_cui,2,chemical,BC5CDR,true
C012282,387439004,Clofibrate,0.65,mrrel_rb,2,chemical,BC5CDR,true
C013440,73427004,Cholesterol ester,0.65,mrrel_rb,2,chemical,BC5CDR,true
C014282,870406003,Vasopressor,0.65,mrrel_rb,2,chemical,BC5CDR,true
C014896,438459002,Pyrazine,0.65,mrrel_rb,2,chemical,BC5CDR,true
C015173,372830005,Dipivefrin,0.90,shared_cui,2,chemical,BC5CDR,true
C015445,11621003,Organic metallic compound,0.65,mrrel_rb,2,chemical,BC5CDR,false
C020743,404850000,Hydrochlorothiazide- and triamterene-containing product,0.90,shared_cui,2,chemical,BC5CDR,true
C023470,1332137007,Perhexiline maleate,0.90,shared_cui,2,chemical,BC5CDR,true
C025205,95977000,Chelated iron,0.65,mrrel_rb,2,chemical,BioRED,true
C026956,372701006,Antiviral,0.65,mrrel_rb,2,chemical,"BC5CDR,BioRED",true
C027078,105590001,Substance,0.40,"sty_fallback:Nucleic Acid, Nucleoside, or Nucleotide",2,chemical,BioRED,true
C029684,14638000,Thiobarbiturate,0.90,shared_cui,2,chemical,BC5CDR,true
C030262,116595005,Triamcinolone diacetate,0.90,shared_cui,2,chemical,"BC5CDR,BioRED",true
C030298,31790006,Malic acid,0.90,shared_cui,2,chemical,"BC5CDR,BioRED",true
C032519,259274001,Pyrrolidine,0.90,shared_cui,2,chemical,BC5CDR,true
C033706,387188005,Ribavirin,0.65,mrrel_rb,2,chemical,BC5CDR,true
C037652,78713005,Caproic acid,0.90,shared_cui,2,chemical,BC5CDR,true
C037689,438377006,Benzamide,0.90,shared_cui,2,chemical,BC5CDR,true
C042705,108814000,Pegaspargase,0.90,shared_cui,2,chemical,BC5CDR,true
C045022,45986006,Teratogen,0.65,mrrel_rb,2,chemical,"BC5CDR,BioRED",true
C050232,255632006,Anticonvulsant,0.65,mrrel_rb,2,chemical,BC5CDR,true
C053001,412072006,Adefovir,0.90,shared_cui,2,chemical,"BC5CDR,BioRED",true
C053876,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,BC5CDR,true
C053907,372810006,Theophylline,0.65,mrrel_rb,2,chemical,BC5CDR,true
C054626,255632006,Anticonvulsant,0.65,mrrel_rb,2,chemical,BC5CDR,true
C056299,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,BC5CDR,true
C059715,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,"BC5CDR,BioRED",true
C064227,386904003,Ifosfamide,0.65,mrrel_rb,2,chemical,BC5CDR,true
C071693,409207001,Neurokinin 1 receptor antagonist,0.65,mrrel_rb,2,chemical,BC5CDR,true
C073839,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,BC5CDR,true
C076259,372813008,Antiarrhythmic agent,0.65,mrrel_rb,2,chemical,BC5CDR,true
C079087,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,BC5CDR,true
C079574,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,BC5CDR,true
C080436,406751005,8-aminoquinoline,0.90,shared_cui,2,chemical,BC5CDR,true
C085911,407312007,Enzyme inhibitor,0.65,mrrel_rb,2,chemical,BioRED,true
C090942,407312007,Enzyme inhibitor,0.65,mrrel_rb,2,chemical,BioRED,true
C093415,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,BC5CDR,true
C118258,52642002,Peptide,0.65,mrrel_rb,2,chemical,BioRED,true
C448659,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,BioRED,true
C522374,42850000,Fluorinated hydrocarbon,0.65,mrrel_rb,2,chemical,BC5CDR,true
C532833,387584000,Simvastatin,0.65,mrrel_rb,2,chemical,"BC5CDR,BioRED",true
C535476,231930000,Reis-Bucklers' corneal dystrophy,0.90,shared_cui,2,disease,BioRED,true
C535702,361203007,Malonic aciduria,0.90,shared_cui,2,disease,BioRED,true
C535830,738771004,Pseudovaginal perineoscrotal hypospadias,0.90,shared_cui,2,disease,BioRED,true
C536044,385483009,Osteogenesis imperfecta type III,0.90,shared_cui,2,disease,BioRED,true
C536133,28835009,Retinitis pigmentosa,0.65,mrrel_rb,2,disease,BioRED,true
C536522,129565002,Disorder of muscle,0.65,mrrel_rb,2,disease,BC5CDR,true
C537296,46585005,Granulosa cell tumor,0.65,mrrel_rb,2,disease,BC5CDR,false
C537417,360619001,Deficiency of butyrylcholinesterase,0.90,shared_cui,2,disease,"BC5CDR,BioRED",true
C537702,9273005,Juvenile polyposis syndrome,0.90,shared_cui,2,disease,BioRED,true
C538496,297231002,3-Methylglutaconic aciduria type 2,0.65,mrrel_rb,2,disease,"BC5CDR,BioRED",true
C547455,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,BioRED,true
C556631,387080000,Valproic acid,0.65,mrrel_rb,2,chemical,"BC5CDR,BioRED",true
C562399,35055000,Band-shaped keratopathy,0.90,shared_cui,2,disease,BC5CDR,true
C562477,235873001,Halothane hepatitis,0.90,shared_cui,2,disease,BC5CDR,true
C562509,718222000,Autosomal dominant popliteal pterygium syndrome,0.90,shared_cui,2,disease,BioRED,true
C562568,16026008,Congenital cerebellar hypoplasia,0.90,shared_cui,2,disease,BioRED,true
C563417,60700002,Sensorineural hearing loss,0.65,mrrel_rb,2,disease,BioRED,true
C566236,724384008,Helicoid peripapillary chorioretinal degeneration,0.90,shared_cui,2,disease,BC5CDR,true
C567552,719172003,Spondyloepimetaphyseal dysplasia PAPSS2 type,0.90,shared_cui,2,disease,BioRED,true
C582180,105590001,Substance,0.40,"sty_fallback:Amino Acid, Peptide, or Protein",2,chemical,BioRED,true
D000111,387440002,Acetylcysteine,0.90,shared_cui,2,chemical,"BC5CDR,BioRED",true
D000141,1776003,Renal tubular acidosis,0.90,shared_cui,2,disease,BC5CDR,true
D000252,85943007,Ca^2+^-transporting ATPase,0.90,shared_cui,2,chemical,BioRED,true
D000254,23736002,Na^+^/K^+^-transporting ATPase,0.90,shared_cui,2,chemical,BioRED,true
D000402,249489001,Choking,0.90,shared_cui,2,disease,BC5CDR,true
D000592,42930003,Inborn error of amino acid metabolism,0.90,shared_cui,2,disease,"BC5CDR,BioRED",true
D000608,703388005,GRACILE syndrome,0.55,mrrel_rn,2,disease,BC5CDR,true
D000637,130093006,Aminotransferase,0.90,shared_cui,2,chemical,BioRED,true
D000784,308546005,Dissection of aorta,0.90,shared_cui,2,disease,BC5CDR,true
D000893,330901000,Antiinflammatory agent,0.90,shared_cui,2,chemical,BioRED,false
D000900,419241000,Antibacterial,0.90,shared_cui,2,chemical,BioRED,true
D000995,2537003,Antituberculosis agent,0.90,shared_cui,2,chemical,BC5CDR,true
D001017,7305005,Coarctation of aorta,0.90,shared_cui,2,disease,BC5CDR,true
D001018,47040006,Disorder of aorta,0.90,shared_cui,2,disease,"BC5CDR,BioRED",true
D001037,87486003,Aphasia,0.90,shared_cui,2,disease,BC5CDR,true
D001151,47809000,Arsenic,0.90,shared_cui,2,chemical,"BC5CDR,BioRED",true
D001165,24551003,Arteriovenous malformation,0.90,shared_cui,2,disease,BC5CDR,true
D001254,1157043006,Astrocytoma,0.90,shared_cui,2,disease,BC5CDR,true
D001478,69408002,Gorlin syndrome,0.90,shared_cui,2,disease,BioRED,true
D001498,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,BC5CDR,true
D001545,391821005,Benserazide,0.90,shared_cui,2,chemical,BC5CDR,true
D001554,57939002,Benzene,0.90,shared_cui,2,chemical,BC5CDR,true
D001588,105590001,Substance,0.40,sty_fallback:Organic Chemical,2,chemical,"BC5CDR,BioRED",true
D001650,70179006,Bile duct carcinoma,0.90,shared_cui,2,disease,BC5CDR,true
D001651,20719006,Extrahepatic cholestasis,0.90,shared_cui,2,disease,BC5CDR,true
D001710,8919000,Biotin,0.90,shared_cui,2,chemical,"BC5CDR,BioRED",true
D001768,339008,Blister,0.90,shared_cui,2,disease,BC5CDR,true
D001839,56714008,Bombesin,0.90,shared_cui,2,chemical,BioRED,true
D001996,396285007,Bronchopneumonia,0.90,shared_cui,2,disease,BC5CDR,true
D002034,387498005,Bumetanide,0.90,shared_cui,2,chemical,BC5CDR,true
D002051,77381001,Burkitt lymphoma,0.90,shared_cui,2,disease,BC5CDR,true
D002065,387523009,Buspirone,0.90,shared_cui,2,chemical,BC5CDR,true
D002125,387292008,Calcium gluconate,0.90,shared_cui,2,chemical,BC5CDR,true
D002132,33137005,Calcium radioisotope,0.90,shared_cui,2,chemical,BC5CDR,true
D002177,78048006,Candidiasis,0.90,shared_cui,2,disease,BC5CDR,true
D002230,73579000,Carbidopa,0.90,shared_cui,2,chemical,BC5CDR,true
D002241,2331003,Carbohydrate,0.90,shared_cui,2,chemical,BioRED,true
D002282,36310008,Alveolar adenocarcinoma,0.90,shared_cui,2,disease,"BC5CDR,BioRED",true
D002316,69440003,Cardiotonic drug,0.90,shared_cui,2,chemical,BioRED,false
D002338,73131003,Carotene,0.90,shared_cui,2,chemical,"BC5CDR,BioRED",true
D002340,300920004,Carotid atherosclerosis,0.90,shared_cui,2,disease,"BC5CDR,BioRED",true
D002341,86003009,Carotid artery thrombosis,0.90,shared_cui,2,disease,BC5CDR,true
D002547,128188000,Cerebral palsy,0.90,shared_cui,2,disease,BC5CDR,true
D002698,277016007,Alphachloralose,0.90,shared_cui,2,chemical,BC5CDR,true
D002766,46225008,Cholecystokinin,0.90,shared_cui,2,chemical,BC5CDR,true
D002809,4104007,Chondroitin sulfate,0.90,shared_cui,2,chemical,BC5CDR,true
